acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,song_title,artist
0.202,0.497,0.604,0,0.299,-9.438,0.0313,131.935,0.225,Oceans (Where Feet May Fail) - Radio Version,Hillsong United
0.587,0.464,0.225,5.64E-06,0.116,-9.155,0.0403,84.677,0.209,O God Forgive Us,for KING & COUNTRY
0.0298,0.306,0.742,0,0.126,-3.914,0.0427,155.873,0.149,Death Was Arrested,North Point InsideOut
0.149,0.536,0.711,0,0.112,-4.916,0.0367,147.9,0.326,Back To God,Reba McEntire
0.000767,0.429,0.636,5.14E-05,0.203,-7.684,0.0325,123.966,0.233,Say The Word,Hillsong United
0.627,0.295,0.326,0,0.157,-6.125,0.0318,126.704,0.136,On My Side,Kim Walker-Smith
0.0218,0.534,0.933,0,0.159,-4.021,0.0781,174.081,0.783,Bloom,Grayson Reed
0.104,0.475,0.92,0,0.575,-4.991,0.0941,154.906,0.729,Revival,Third Day
0.415,0.436,0.618,2.46E-06,0.177,-8.402,0.0432,83.982,0.352,Hold It All,Cody Carnes
0.0458,0.704,0.928,0,0.345,-3.422,0.0443,113.981,0.96,Lifer,MercyMe
0.0166,0.543,0.944,0,0.146,-2.647,0.0759,93.957,0.728,Now,Mallary Hope
0.0108,0.534,0.862,0,0.104,-4.282,0.0486,104.012,0.435,Battles,The Afters
0.85,0.227,0.309,0,0.0898,-7.368,0.0292,167.097,0.225,Prove Me Wrong,Mandisa
0.193,0.732,0.606,1.25E-06,0.165,-5.21,0.0313,115.985,0.637,Run the Race,Holly Starr
0.322,0.659,0.848,0,0.243,-3.273,0.202,166.009,0.961,The Happy Song,Jamie Grace
0.298,0.588,0.58,0,0.0811,-7.833,0.0272,138.013,0.492,Find You Here,Ellie Holcomb
0.0875,0.353,0.87,0,0.079,-5.386,0.127,135.045,0.308,Change The World (feat. Hollyn),Derek Minor
0.225,0.696,0.713,2.22E-06,0.194,-5.114,0.123,189.932,0.368,Rise,Kim Walker-Smith
0.00532,0.529,0.769,0,0.19,-6.369,0.0469,73.946,0.648,Priceless,for KING & COUNTRY
0.000774,0.525,0.657,0,0.0778,-6.394,0.0271,77.013,0.286,Alive In You - Studio Version,Jesus Culture
0.187,0.423,0.502,0,0.108,-5.924,0.0293,135.858,0.0968,What A Beautiful Name,Hillsong Worship
0.00497,0.574,0.802,0,0.333,-4.801,0.0299,128.062,0.52,Beloved,Jordan Feliz
0.000619,0.388,0.542,0,0.175,-6.122,0.0321,135.866,0.128,There Is a Cloud,Elevation Worship
0.0643,0.519,0.907,0,0.264,-3.918,0.0444,147.957,0.603,Rise,Danny Gokey
0.00687,0.688,0.843,0,0.0464,-4.12,0.0452,105.02,0.841,Fearless,Jasmine Murray
0.807,0.569,0.484,9.35E-06,0.163,-6.536,0.0304,122.08,0.308,Tears,Matt Hammitt
0.0024,0.547,0.511,1.24E-06,0.109,-5.802,0.0294,143.968,0.179,To Live Is Christ,Sidewalk Prophets
0.0198,0.511,0.831,0,0.661,-4.826,0.131,141.971,0.544,Be The Change,Britt Nicole
0.000937,0.676,0.79,8.94E-05,0.0938,-3.674,0.0338,99.948,0.0484,Parachute,Joshua Micah
0.0646,0.587,0.791,0,0.25,-6.313,0.0911,125.993,0.593,Where You Are (Reimagined),Hillsong Young & Free
0.183,0.389,0.525,0,0.308,-7.941,0.0403,143.919,0.0963,The Cause Of Christ,Kari Jobe
0.105,0.528,0.59,0,0.104,-6.682,0.0352,118.031,0.113,King Of The World,Natalie Grant
0.0326,0.37,0.723,0,0.0982,-4.774,0.0364,149.923,0.117,Come Alive (Dry Bones),Lauren Daigle
0.0919,0.301,0.762,0,0.0822,-3.392,0.0402,161.864,0.208,Even So Come - Radio Version/Live,Passion
0.0839,0.459,0.561,0,0.0998,-7.091,0.0271,144.784,0.298,"10,000 Reasons (Bless the Lord) [Radio Version]",Matt Redman
0.0793,0.545,0.576,0,0.103,-11.081,0.0277,100.304,0.416,More Than Conquerors (Radio Version),Steven Curtis Chapman
0.471,0.495,0.71,0,0.0703,-3.941,0.0288,90.024,0.332,TESTIFY,NEEDTOBREATHE
0.0832,0.492,0.656,0,0.202,-7.361,0.0365,147.948,0.336,Great Are You Lord (Radio Mix),one sonic society
0.0551,0.401,0.7,0,0.0961,-5.07,0.0368,81.049,0.171,Worthy Of Your Name - Studio,Passion
0.00392,0.436,0.836,1.12E-06,0.113,-4.884,0.0497,147.978,0.314,My All In All,Phil Wickham
0.0101,0.674,0.895,0,0.0996,-3.973,0.0337,102.984,0.558,Love Broke Thru,tobyMac
0.133,0.566,0.766,0,0.117,-6.87,0.0552,139.955,0.393,Magnify,We Are Messengers
0.157,0.211,0.649,0,0.117,-7.28,0.0393,150.11,0.289,The Cross Has The Final Word,Cody Carnes
0.196,0.305,0.726,0,0.464,-6.375,0.061,82.673,0.547,Eye of the Storm (feat. Gabe Real),Ryan Stevenson
0.000127,0.237,0.99,0.0914,0.393,-3.331,0.24,151.545,0.169,Black Colors,Victim Of Deception
1.51E-05,0.455,0.994,0.0012,0.0908,-4.584,0.193,125.035,0.0703,A Darkened Gospel,A Wake in Providence
7.94E-06,0.236,0.981,0.874,0.325,-2.635,0.299,160.114,0.129,Soil the Stillborn,Infant Annihilator
0.00256,0.468,0.998,0,0.233,-0.994,0.15,140.003,0.064,No Absolution,Thy Art Is Murder
0.000102,0.476,0.962,0.106,0.137,-4.023,0.12,145.947,0.451,Hearteater,To The Grave
8.35E-06,0.226,0.553,0.0379,0.0728,-9.169,0.0546,129.255,0.323,Shapeless Abomination,Beyond the Extraction
0.00105,0.495,0.955,0.0551,0.308,-4.181,0.0798,130.002,0.362,Dirty Waters,Into Oblivion
5.83E-05,0.296,0.983,0.146,0.508,-2.999,0.169,115.003,0.231,Defiled,Hive
1.84E-05,0.474,0.925,0.901,0.324,-3.539,0.146,139.97,0.142,Negative,FRCTRD
0.000168,0.406,0.936,0.242,0.062,-4.564,0.11,139.922,0.26,Distorting of Perception,Until We Die
8.12E-05,0.173,0.927,0.23,0.229,-5.22,0.0869,99.131,0.183,Ruin,Altered Perceptions
1.01E-05,0.404,0.989,0.556,0.536,-1.374,0.184,94.291,0.153,Fauxhammer,Black Tongue
0.000393,0.456,0.97,0.0432,0.0914,-4.655,0.175,124.976,0.0399,Spiteful Nature,I Shall Devour
0.0147,0.242,0.96,0.0562,0.0923,-4.112,0.306,169.896,0.199,We Wait,I Declare War
4.42E-05,0.472,0.942,0.823,0.324,-3.954,0.0951,150.005,0.186,Plague of Immortality (feat. Dean Lamb Of Archspire),Within Destruction
2.95E-05,0.227,0.921,0.792,0.154,-6.149,0.099,175.167,0.116,Arrogance,Traitors
5.73E-05,0.444,0.943,0.00704,0.114,-4.955,0.09,119.945,0.292,Inferiority,Neberu
8.53E-05,0.17,0.866,0.976,0.569,-7.304,0.101,117.539,0.11,Senseless Order,Signs of the Swarm
4.19E-05,0.276,0.919,0.181,0.479,-3.773,0.111,116.038,0.149,Advent,Shotgun Surgeon
6.49E-05,0.401,0.988,0.116,0.342,-4.104,0.192,155.356,0.191,Venomous,Whitechapel
7.53E-05,0.398,0.974,0.0076,0.389,-2.823,0.16,129.983,0.245,Substance Affliction,Advocates
0.000696,0.566,0.986,0.0164,0.399,-5.016,0.0884,127.515,0.15,To Encompass and Eclipse,A Trust Unclean
0.000103,0.39,0.978,0.941,0.12,-4.209,0.289,100.221,0.102,Rope,Obscure of Acacia
2.67E-05,0.336,0.983,0.00362,0.257,-1.812,0.128,113.711,0.131,Permanent Intoxication,Mycelia
0.00545,0.48,0.984,0.283,0.588,-5.718,0.116,130.02,0.146,Tremendous Strain,Science Of Sleep
0.000273,0.285,0.989,0.797,0.104,-4.407,0.147,140.019,0.201,Of Talons and Teeth,Reaping Asmodeia
4.95E-05,0.428,0.997,0.955,0.253,-3.587,0.185,149.998,0.0533,Pitchblack,Walking Dead On Broadway
0.000283,0.256,0.98,0.0196,0.618,-5.107,0.0964,94.99,0.11,Zerotonin 2,Darknet
0.000102,0.491,0.928,0.363,0.14,-3.866,0.0938,132.973,0.14,False Hope,The Machinist
0.000673,0.274,0.925,0.156,0.47,-5.204,0.111,161.25,0.102,1208,Extortionist
0.00125,0.217,0.98,0.00139,0.287,-3.332,0.133,139.024,0.0658,Plagues,The End At The Beginning
4.58E-05,0.261,0.863,7.33E-06,0.329,-7.199,0.0721,108.347,0.316,Hear Me Out,Risking It All
1.35E-05,0.517,0.991,1.44E-05,0.0501,-2.406,0.112,120.026,0.194,Down into the Abyss,Conjonctive
0.000482,0.258,0.905,0.000489,0.686,-4.897,0.136,112.94,0.16,Dance of the Witch,At Rest
1.20E-05,0.484,0.98,0.188,0.779,-1.939,0.075,119.997,0.165,New World Slaughter,Iconoclast
6.56E-05,0.387,0.967,0.226,0.337,-3.335,0.128,129.904,0.0536,FVNERAL MOON,Lorna Shore
0.00029,0.424,0.992,2.13E-05,0.322,-2.976,0.19,145.144,0.0914,Beautiful Agony,Within The Ruins
0.000111,0.45,0.986,0.251,0.0645,-2.384,0.151,159.976,0.172,Ways Of Transfiguration,Buried Side
2.13E-05,0.222,0.985,0.00644,0.775,-4.105,0.149,136.227,0.16,Black Mammoth,Fit For An Autopsy
5.40E-05,0.455,0.973,0.00193,0.365,-4.597,0.132,102.076,0.448,Solicitude,Belie My Burial
0.000123,0.398,0.955,0.458,0.299,-3.39,0.0698,100.03,0.134,The Call of Mighty,Crucify Me Gently
8.80E-06,0.399,0.877,0.358,0.677,-5.418,0.0804,112.351,0.254,Manufactured Existence,Lord of War
3.28E-05,0.401,0.921,0.753,0.359,-3.287,0.0781,102.035,0.372,Bastard Son,God Of Nothing
1.94E-05,0.209,0.955,0.0118,0.0925,-4.527,0.143,199.988,0.114,The Shaping Sickness,Shadow of Intent
1.56E-05,0.493,0.964,0.00733,0.727,-3.079,0.0954,110.005,0.17,Drown Me in Blood,Carnifex
0.00115,0.339,0.958,1.56E-05,0.651,-2.909,0.153,128.806,0.273,Inferno,"Above, Below"
5.32E-05,0.458,0.957,8.97E-05,0.364,-6.16,0.107,120.006,0.154,Debris,Paragon
1.45E-05,0.263,0.896,0.876,0.363,-8.048,0.11,113.106,0.251,"I, the Weak",The Voynich Code
0.00192,0.482,0.968,0.000454,0.108,-4.395,0.149,114.001,0.245,American Dream,Chelsea Grin
2.21E-05,0.379,0.979,0.877,0.453,-3.77,0.107,140.029,0.156,Temptress,Enterprise Earth
2.05E-05,0.535,0.974,0.000149,0.263,-3.566,0.172,116.956,0.431,Flag of the Beast,Emmure
1.69E-05,0.329,0.993,0.641,0.342,-3.416,0.0969,116.461,0.372,Unanswered,Suicide Silence
4.55E-05,0.162,0.957,0.867,0.669,-6.229,0.147,96.822,0.119,Be My Valentine (feat. Dickie Allen),Brojob
5.41E-06,0.389,0.985,0.954,0.305,-2.795,0.112,135.019,0.0637,Prismatic Abyss,Aversions Crown
0.00631,0.636,0.802,4.14E-05,0.059,-2.168,0.167,139.815,0.334,Right In,Skrillex
0.0145,0.716,0.972,3.22E-05,0.317,-2.302,0.196,110.026,0.566,Bangarang (feat. Sirah),Skrillex
0.0049,0.596,0.921,0.00019,0.536,-2.5,0.074,139.969,0.232,Breakn' A Sweat,Skrillex
0.00075,0.616,0.946,0.0777,0.355,-2.876,0.0687,127.992,0.332,The Devil's Den,Skrillex
0.0106,0.633,0.926,0.54,0.133,-4.749,0.0971,140.037,0.493,Right On Time,Skrillex
0.0012,0.605,0.92,0.000596,0.483,-2.298,0.0713,174.974,0.22,Kyoto (feat. Sirah),Skrillex
0.654,0.176,0.479,0.591,0.13,-7.471,0.0282,100.831,0.0622,Skrillex Orchestral Suite By Varien - Bonus Track,Skrillex
0.218,0.385,0.404,1.57E-06,0.113,-6.999,0.029,146.128,0.0703,Satellite,SALTNPAPER
0.328,0.68,0.593,0,0.105,-6.496,0.176,94.007,0.396,Nosedive,Dynamic Duo
0.0171,0.726,0.889,0.00106,0.0741,-4.251,0.0304,119.983,0.531,PIZZA,Oohyo
0.773,0.741,0.219,2.84E-06,0.116,-11.944,0.0432,101.78,0.198,이대로 있어줘요 Stay With Me,도시총각 Dosichonggak
0.498,0.587,0.554,0.000663,0.106,-7.212,0.0424,80.013,0.431,Stardust,Kevin Oh
2.54E-05,0.321,0.751,0.235,0.109,-4.655,0.0543,110.182,0.174,Burning youth,Hyukoh
0.263,0.697,0.692,0,0.104,-5.34,0.0511,124.829,0.275,Wi Ing Wi Ing,Hyukoh
0.712,0.483,0.524,0,0.0975,-3.92,0.0261,91.878,0.519,Wonder,Standing Egg
0.285,0.498,0.436,0,0.06,-4.592,0.0304,79.871,0.261,I'll Pick You Up,Standing Egg
0.0262,0.635,0.575,0.00337,0.361,-8.8,0.0581,159.913,0.493,VAMOS,Oohyo
0.364,0.819,0.677,0.0313,0.0915,-5.703,0.0423,94.975,0.93,MWAH,Humming Urban Stereo
0.564,0.676,0.508,0.000142,0.101,-7.515,0.0577,106.015,0.327,Loop,NELL
0.873,0.657,0.427,0,0.109,-6.879,0.0377,144.014,0.24,With Me,Vanilla Acoustic
0.0989,0.483,0.747,0.000409,0.24,-4.363,0.0549,80.117,0.223,Monster,PALGOU
0.264,0.62,0.529,0,0.354,-5.333,0.0353,94.951,0.572,What 2 Do,DEAN
0.669,0.751,0.489,3.57E-06,0.177,-5.418,0.0343,140.013,0.468,For Me,Gyepy
0.765,0.767,0.445,0.000727,0.0897,-8.527,0.0328,119.923,0.375,Fallen in Love (Only With You),Jang Beom June
0.164,0.844,0.32,0,0.107,-9.532,0.0475,125.927,0.575,Talk,10cm
0.253,0.743,0.886,0.00267,0.714,-3.503,0.0831,109.961,0.397,Black Out,PALGOU
0.107,0.54,0.408,0.000811,0.111,-11.899,0.0457,159.813,0.655,Sleeping Habits,Donguy
0.224,0.657,0.536,0.00432,0.352,-7.073,0.0303,119.95,0.184,Romance in Seoul,Neon Bunny
0.532,0.549,0.451,3.44E-05,0.0425,-10.302,0.15,85.296,0.621,Hot and Cold (feat. Yun Cheoljong of 10cm),SunWoo Jung-A
0.859,0.762,0.277,0,0.161,-9.263,0.0459,109.689,0.286,Ki-dult,SBGB
0.837,0.214,0.484,9.66E-05,0.114,-5.44,0.0324,81.625,0.267,"지금 여기, 이곳에서 (Duet With 루시아) , 지금 여기, 이곳에서",Sentimental Scenery
0.0219,0.63,0.684,0.00108,0.103,-6.74,0.0399,142.952,0.881,너와의 공식 Love Equation,플랫핏 Flat Feet
0.806,0.35,0.347,4.37E-06,0.102,-6.154,0.0318,146.661,0.241,I Don't Love You,Urban Zakapa
0.439,0.892,0.443,0,0.0866,-6.181,0.0379,107.984,0.729,My eyes,10cm
0.881,0.764,0.177,3.34E-05,0.121,-13.596,0.0983,115.697,0.569,Zig Zag,Kwon Jin Ah
0.0117,0.432,0.761,2.88E-05,0.75,-4.126,0.0305,138.004,0.334,Cake Love (PROD. BY The Black Skirts),XIA
0.423,0.7,0.425,1.72E-06,0.0879,-9.52,0.0287,95.058,0.283,HOW WAS YOUR DAY,Sugarbowl
0.00922,0.453,0.678,5.11E-05,0.0477,-7.291,0.0494,131.936,0.0827,변명 Shame,DyoN Joo
0.414,0.574,0.51,0.000213,0.0995,-7.63,0.0334,121.989,0.125,You Wouldn't Even Know,Flower Soo
0.705,0.894,0.161,0.0033,0.312,-14.311,0.088,104.968,0.818,장가갈 수 있을까 Can I Get Married?,Coffeeboy
0.368,0.717,0.844,1.93E-05,0.255,-5.363,0.0299,110.023,0.825,Sneakers,Humming Urban Stereo
0.289,0.712,0.625,0,0.127,-8.832,0.149,100.004,0.718,Dangerous,Clazziquai Project
0.138,0.768,0.743,0.00128,0.142,-6.09,0.0455,89.983,0.692,Night Time Melody,Rude Paper
0.909,0.489,0.173,0,0.117,-9.827,0.0567,121.054,0.625,Reason Why We Have To Break Up,Only U
0.508,0.597,0.575,0,0.265,-3.705,0.0341,85.018,0.516,"Love, Love.",Big Brain
0.772,0.598,0.515,4.91E-06,0.164,-4.695,0.0363,117.762,0.377,I Don't Want,Jungkey
0.286,0.616,0.387,0,0.277,-6.079,0.0335,81.856,0.47,All in Vain,Mot
0.0805,0.766,0.602,0.765,0.0889,-8.388,0.0273,100.042,0.378,귀가 Return Home,카우칩스 The CowChips
0.804,0.792,0.15,1.30E-05,0.0704,-15.644,0.0486,83.625,0.33,물 Water,권나무 Kwon Tree
0.805,0.709,0.29,0,0.17,-11.092,0.0322,90.046,0.584,Summer Night You and I,Standing Egg
0.858,0.679,0.126,0.000102,0.114,-10.562,0.0369,129.75,0.114,Let You Go,Mot
0.175,0.581,0.312,5.57E-05,0.104,-8.984,0.054,181.893,0.506,Sooni (I'm your fanatic girl),SunWoo Jung-A
0.578,0.652,0.512,7.49E-06,0.101,-7.062,0.0276,104.98,0.284,Run,Okdal
0.654,0.73,0.418,7.51E-05,0.13,-6.735,0.0319,139.888,0.401,Petals on The Wind (Remake Version),Wable
0.663,0.719,0.478,0.000886,0.0496,-9.58,0.0297,77.996,0.354,Morning Call - Remix Version,Ibadi
0.827,0.524,0.392,0,0.363,-8.938,0.0305,145.88,0.296,Rub off,Kim Woo-Joo
0.503,0.41,0.648,0,0.219,-4.469,0.0362,60.391,0.342,Don't You Cry For Me,Cobi
0.947,0.483,0.199,0,0.109,-11.37,0.0586,78.103,0.162,Waves - Acoustic,Dean Lewis
0.461,0.59,0.568,0.0562,0.106,-8.332,0.0252,153.113,0.731,Runner,Jon and Roy
0.302,0.696,0.521,0,0.0565,-8.465,0.332,100,0.471,No Role Modelz,J. Cole
0.0752,0.504,0.705,0,0.128,-8.205,0.364,175.483,0.564,Wet Dreamz,J. Cole
0.358,0.894,0.284,0.000487,0.11,-13.002,0.33,138.944,0.413,Neighbors,J. Cole
0.361,0.653,0.409,0.00012,0.189,-11.446,0.421,174.324,0.181,Deja Vu,J. Cole
0.331,0.889,0.393,8.67E-06,0.283,-10.821,0.267,128.065,0.31,G.O.M.D.,J. Cole
0.0451,0.592,0.701,0,0.327,-4.014,0.0858,129.501,0.299,Litty (feat. Tory Lanez),Meek Mill
0.0242,0.589,0.658,0,0.118,-5.288,0.203,77.521,0.254,All Eyes On You (feat. Chris Brown & Nicki Minaj),Meek Mill
0.00375,0.7,0.693,0,0.314,-6.553,0.14,133.981,0.513,Froze (feat. Lil Uzi Vert & Nicki Minaj),Meek Mill
0.0415,0.37,0.87,0,0.604,-2.09,0.271,79.092,0.334,Ima Boss - feat. Rick Ross,Meek Mill
0.214,0.523,0.783,0,0.612,-3.755,0.185,117.264,0.312,Apple of My Eye,Rick Ross
0.00895,0.434,0.785,0,0.132,-4.169,0.128,106.926,0.393,Santorini Greece,Rick Ross
0.0123,0.481,0.716,0,0.141,-5.996,0.622,78.829,0.399,Idols Become Rivals,Rick Ross
0.00612,0.729,0.838,0,0.0721,-4.476,0.313,136.869,0.35,Trap Trap Trap,Rick Ross
0.00589,0.662,0.808,0,0.613,-3.06,0.122,76.493,0.448,Dead Presidents,Rick Ross
0.00184,0.541,0.609,0,0.179,-3.715,0.127,158.314,0.298,She On My Dick,Rick Ross
0.0084,0.629,0.7,0,0.118,-6.212,0.264,85.814,0.159,I Think She Like Me,Rick Ross
0.0273,0.501,0.775,0,0.211,-6.248,0.436,85.929,0.615,Powers That Be,Rick Ross
0.00755,0.54,0.82,0,0.642,-3.824,0.138,78.063,0.516,Game Ain't Based On Sympathy,Rick Ross
0.0171,0.801,0.642,0.000946,0.112,-5.926,0.0903,126.013,0.703,Humble,Wahlstedt
0.033,0.707,0.929,0.205,0.0626,-4.199,0.0901,123.004,0.403,My Friend,EDX
0.306,0.696,0.795,7.72E-06,0.243,-4.892,0.187,126.186,0.16,White Label (Is This Love),Still Young
0.00551,0.562,0.885,0.805,0.0621,-3.096,0.0431,145.06,0.679,Home,Marshmello
0.0171,0.47,0.863,0.143,0.096,-6.52,0.0461,170.137,0.335,Front to Back,Buku
0.0227,0.726,0.929,0.379,0.924,-7.146,0.0771,123.036,0.706,Best Thing About,Lex Luca
0.00121,0.984,0.941,0.0539,0.026,-4.56,0.0805,122.003,0.331,Flashwind - Radio Edit,Ben Remember
0.135,0.72,0.643,0.812,0.112,-7.691,0.0369,122.012,0.323,Fuego,Alok
0.00613,0.473,0.885,0.00023,0.219,-3.42,0.0454,149.698,0.278,Rose Horizon,Yellow Claw
0.00101,0.466,0.943,0,0.458,-3.545,0.385,113.457,0.598,dance alot,Various Artists
0.588,0.614,0.792,0,0.105,-3.528,0.352,154.823,0.554,Save You,Wahlstedt
0.00433,0.775,0.883,0.346,0.057,-5.83,0.0703,125.006,0.682,I Want You,Chris Lake
0.0362,0.67,0.792,0.881,0.101,-8.211,0.0465,128.018,0.0348,Polaris,deadmau5
0.643,0.549,0.816,1.38E-06,0.137,-5.044,0.233,109.774,0.523,Midnight Sun,Dirtcaps
0.00145,0.715,0.964,0.468,0.174,-4.71,0.0651,128.059,0.307,One Life Short,Geoxor
0.0771,0.466,0.849,2.89E-06,0.104,-3.85,0.0633,183.76,0.353,On Our Own (feat. Natalie Major),Showtek
0.000679,0.503,0.989,0.542,0.548,-0.787,0.065,174.012,0.615,The Wall,Matrix & Futurebound
0.00518,0.718,0.944,0.477,0.114,-5.041,0.0386,125.004,0.328,All I Know,EDX
0.0987,0.443,0.727,9.35E-06,0.118,-5.171,0.0984,74.827,0.423,Freesol (feat. Skyler Stonestreet),Seven Lions
0.00576,0.396,0.821,0.000424,0.116,-3.826,0.104,171.927,0.122,Mantra - Mat Zo Remix,Noisia
0.044,0.597,0.832,2.96E-05,0.0864,-5.48,0.147,162.03,0.479,Good Life,Kiso
0.291,0.675,0.929,0.00724,0.397,-2.578,0.0478,140.006,0.428,Twinbow,Slushii
0.0256,0.559,0.854,2.61E-06,0.294,-3.923,0.036,156.008,0.474,Limitless (feat. Sophie Rose),Sam F
0.0235,0.714,0.851,0.00697,0.1,-3.387,0.121,128.004,0.692,Move On Me,Tom & Jame
0.325,0.531,0.769,0,0.305,-2.881,0.063,77.351,0.454,Wildcard,Mickey Valen
0.149,0.738,0.646,0.00157,0.162,-5.384,0.0611,125.923,0.401,Find You,Wahlstedt
0.0214,0.587,0.772,0.698,0.447,-4.439,0.0375,127.978,0.201,Legacy,Dimitri Vangelis & Wyman
0.316,0.519,0.829,0,0.0759,-5.121,0.0901,123.659,0.629,Show You Love,Kato
0.139,0.718,0.89,0.00103,0.341,-3.931,0.144,124.943,0.304,Make U Love Me,Tujamo
0.474,0.871,0.893,0.852,0.0891,-3.774,0.0403,126.016,0.639,Bassline Riddim,Vato Gonzalez
0.108,0.641,0.676,0,0.152,-4.461,0.0385,119.108,0.174,Light - GOSLO Remix,San Holo
0.265,0.677,0.778,0,0.247,-5.19,0.0291,97.97,0.335,Walk Away,LVNDSCAPE
0.158,0.633,0.964,0.0159,0.204,-3.573,0.0298,124.022,0.111,Touch The Sky,Cedric Gervais
0.0144,0.529,0.739,0.000255,0.39,-5.356,0.0543,149.915,0.403,"Afraid, Unafraid",SLUMBERJACK
0.282,0.738,0.818,0.000543,0.101,-3.652,0.0692,139.998,0.53,Make You Mine,Aire Atlantica
0.0238,0.303,0.879,3.84E-05,0.431,-4.748,0.0758,80.329,0.564,Riot Call (feat. Nevve),QUIX
0.128,0.617,0.524,0.00438,0.362,-8.885,0.103,142.046,0.225,Modern Flame (feat. Yuna),Emmit Fenn
0.056,0.164,0.878,0.0617,0.205,-4.953,0.11,171.908,0.196,Right Here,Keys N Krates
0.00129,0.823,0.815,0.0494,0.599,-3.947,0.134,125.989,0.473,Chicken Soup,Skrillex
0.0165,0.597,0.952,0.145,0.305,-3.586,0.0415,127.907,0.206,No Sleep,Bougenvilla
0.0705,0.71,0.884,0,0.0765,-1.258,0.347,149.995,0.579,Help,Borgore
0.00931,0.715,0.989,0.109,0.0475,-1.723,0.194,128.054,0.679,Waist Time,Diplo
0.0126,0.604,0.796,0,0.106,-2.416,0.0597,127.991,0.209,Scared To Be Lonely (Brooks Remix),Martin Garrix
0.00173,0.548,0.811,3.56E-05,0.323,-3.985,0.0475,155.08,0.411,Fuck It All Up (feat. JVZEL),DOLF
0.0509,0.546,0.737,1.68E-05,0.114,-3.794,0.054,97.9,0.188,After All,Khrebto
0.125,0.72,0.746,0.000476,0.0929,-5.567,0.0985,124.045,0.508,Something Just Like This - Don Diablo Remix,The Chainsmokers
0.000817,0.68,0.941,0.621,0.0852,-8.093,0.0532,124.035,0.338,The Jam,Kideko
0.0143,0.626,0.748,0,0.123,-5.899,0.0345,121.067,0.217,Get What You Give,Felix Cartal
0.0107,0.723,0.784,0.772,0.0791,-5.547,0.0334,128.027,0.382,Joyride,Bassjackers
0.131,0.522,0.86,0.0209,0.122,-3.773,0.145,128.019,0.263,Open,Yellow Claw
0.0533,0.599,0.667,0,0.134,-4.267,0.0367,80.984,0.811,I'm the One,DJ Khaled
0.0521,0.719,0.657,0,0.0872,-4.588,0.0494,122.02,0.694,There's Nothing Holdin' Me Back - NOTD Remix,Shawn Mendes
0.00461,0.615,0.638,0.00979,0.382,-5.341,0.13,106.002,0.41,Bon Appétit - MUNA Remix,Katy Perry
0.00647,0.695,0.818,4.87E-06,0.0219,-5.379,0.0334,119.965,0.923,Hard Times,Paramore
0.00064,0.375,0.93,0,0.318,-2.631,0.0561,147.124,0.5,Kiwi,Harry Styles
0.166,0.766,0.771,2.51E-06,0.105,-4.358,0.0483,113.946,0.655,Issues - Alan Walker Remix,Julia Michaels
0.0105,0.615,0.564,0,0.148,-6.384,0.0291,103.006,0.443,Young,The Chainsmokers
0.0121,0.692,0.896,6.59E-05,0.199,-4.017,0.0502,134.056,0.809,That's What I Like - Alan Walker Remix,Bruno Mars
0.0771,0.709,0.782,4.71E-06,0.302,-3.526,0.0469,102.032,0.706,No More Sad Songs (feat. Machine Gun Kelly),Little Mix
0.000569,0.624,0.673,1.54E-06,0.104,-4.017,0.0268,121.986,0.458,Carolina,Harry Styles
0.101,0.867,0.487,0,0.148,-5.872,0.0777,101.959,0.777,High Without Your Love,Loote
0.217,0.62,0.713,3.30E-06,0.222,-4.753,0.0342,137.957,0.465,Feel Good,Gryffin
0.57,0.629,0.572,0,0.192,-7.733,0.0387,100.015,0.38,1-800-273-8255,Logic
0.00377,0.61,0.747,0,0.0662,-4.25,0.0531,129.976,0.443,Middle Of The Night,The Vamps
0.0156,0.841,0.639,0.0654,0.0545,-6.052,0.0688,99.002,0.673,Tuesday (feat. Danelle Sandoval),Burak Yeter
0.186,0.509,0.712,0,0.102,-5.747,0.111,99.831,0.648,Hunter,Galantis
0.00466,0.722,0.614,0,0.106,-7.549,0.115,154.903,0.504,XO TOUR Llif3,Lil Uzi Vert
0.0506,0.776,0.741,0,0.0701,-5.804,0.041,120.079,0.845,Kissing Strangers,DNCE
0.127,0.698,0.882,0,0.15,-3.078,0.0863,106.083,0.462,Ciao Adios,Anne-Marie
0.267,0.732,0.629,0,0.118,-4.64,0.286,91.7,0.685,Overwhelming,Jon Bellion
0.242,0.592,0.763,0,0.0715,-3.334,0.366,180.084,0.647,Go For Broke (feat. James Arthur),Machine Gun Kelly
0.393,0.602,0.707,0,0.165,-4.097,0.302,75.09,0.539,Human,Rag'n'Bone Man
0.0219,0.568,0.69,2.30E-05,0.0815,-5.034,0.0431,130.12,0.044,Eyes Closed,Halsey
0.0913,0.769,0.631,0,0.114,-6.769,0.0568,100.968,0.501,History,Olivia Holt
0.0261,0.555,0.645,0,0.079,-5.799,0.0637,140.911,0.195,Calm Down,Skip Marley
0.0909,0.583,0.729,2.02E-05,0.367,-4.525,0.0314,144.994,0.313,Be There,Krewella
0.0182,0.836,0.71,2.23E-05,0.137,-5.185,0.0595,119.952,0.531,Swish Swish,Katy Perry
